No,Page URL,Catagory Tree,Brand Name,Product Name,Description,Listed Price,Discounted Price,Off,Save,Offer,SKU,Manufacturer Number
68,https://www.jarir.com/sa-en/logitech-g513-keyboard-mouse-combo-510391.html,Keyboards & Accessories>Logitech G513 Carbon RGB Mechanical Gaming Keyboard,Logitech,Logitech G513 Carbon RGB Mechanical Gaming Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows OS| Dark Silver,719,539,25%,180,,510391,920008934
69,https://www.jarir.com/sa-en/logitech-keyboard-mouse-combo-567991.html,Keyboards & Accessories>Logitech G512 Carbon GX Blue (Clicky) Gaming Keyboard,Logitech,Logitech G512 Carbon GX Blue (Clicky) Gaming Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows OS| Black,549,399,27%,150,,567991,920008946
70,https://www.jarir.com/sa-en/logitech-g413-keyboard-mouse-combo-614524.html,Keyboards & Accessories>Logitech G413 SE Arabic/English Gaming Keyboard,Logitech,Logitech G413 SE Arabic/English Gaming Keyboard,Wired| for Devices with Windows/macOS| Dark Silver,399,289,27%,110,,614524,920010806
71,https://www.jarir.com/sa-en/marvo-cm310-other-gaming-accessories-567953.html,Keyboards & Accessories>MARVO CM310 3-in-1 Gaming Combo Membrane Gaming Desktop (Keyboard and Mouse),MARVO,MARVO CM310 3-in-1 Gaming Combo Membrane Gaming Desktop (Keyboard and Mouse),Wired| for Gaming Laptop/Gaming Desktop Computer/Gaming CPU| White,149,119,20%,30,,567953,CM310WH
72,https://www.jarir.com/sa-en/techpick-other-gaming-accessories-567657.html,Keyboards & Accessories>Techpick CM421 4-in-1 Gaming Membrane Keyboard,Techpick,Techpick CM421 4-in-1 Gaming Membrane Keyboard,Wired| for Gaming Laptop/Gaming Desktop Computer/Gaming CPU| Black,199,119,40%,80,,567657,CM421
73,https://www.jarir.com/sa-en/techpick-kg890-keyboard-mouse-combo-567656.html,Keyboards & Accessories>Techpick KG890 Mechanical Backlight Gaming Keyboard,Techpick,Techpick KG890 Mechanical Backlight Gaming Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows 7/8/10| Black,179,99,44%,80,,567656,KG890
74,https://www.jarir.com/sa-en/steelseries-apex-3-keyboard-mouse-combo-542835.html,Keyboards & Accessories>SteelSeries Apex 3 RGB Membrane Gaming Keyboard,SteelSeries,SteelSeries Apex 3 RGB Membrane Gaming Keyboard,Wired| for Devices with Windows/macOS/ChromeOS/Xbox/PlayStation| Black,385,269,30%,116,,542835,64795
75,https://www.jarir.com/sa-en/razer-keyboard-mouse-combo-558035.html,Keyboards & Accessories>Razer Huntsman Mini Purple Switch Gaming Keyboard,Razer,Razer Huntsman Mini Purple Switch Gaming Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU (Windows OS)| Mercury White,519,399,23%,120,,558035,303390300R3M1
76,https://www.jarir.com/sa-en/techpick-imc222-keyboard-mouse-combo-616093.html,Keyboards & Accessories>Techpick KM409AE Backlight Gaming Desktop (Keyboard and Mouse),Techpick,Techpick KM409AE Backlight Gaming Desktop (Keyboard and Mouse),Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows OS| Black,99,69,30%,30,,616093,KM409AE
77,https://www.jarir.com/sa-en/marvo-other-gaming-accessories-632856.html,Keyboards & Accessories>MARVO CM416 4-in-1 Gaming Combo Gaming Desktop (Keyboard and Mouse),MARVO,MARVO CM416 4-in-1 Gaming Combo Gaming Desktop (Keyboard and Mouse),Wired| for Gaming Laptop/Gaming Desktop Computer/Gaming CPU| Black,149,99,33%,50,,632856,CM416EN
78,https://www.jarir.com/sa-en/hyperx-alloy-rise-keyboard-mouse-combo-633026.html,Keyboards & Accessories>HyperX Alloy Rise Gaming Mechanical Keyboard,HyperX,HyperX Alloy Rise Gaming Mechanical Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows OS| Black,775,569,26%,206,,633026,7G7A3AAA2N
79,https://www.jarir.com/sa-en/hyperx-keyboard-mouse-combo-593981.html,Keyboards & Accessories>HyperX Alloy Origins RGB Mechanical Gaming Keyboard,HyperX,HyperX Alloy Origins RGB Mechanical Gaming Keyboard,Wired| for PC/macOS/Xbox One/Xbox Series X/Xbox Series S/PlayStation 4/PlayStation 5| Black,519,399,23%,120,,593981,639N3AAA2N
80,https://www.jarir.com/sa-en/marvo-kg980b-keyboard-mouse-combo-621790.html,Keyboards & Accessories>MARVO KG980B TKL Mechanical Gaming Keyboard,MARVO,MARVO KG980B TKL Mechanical Gaming Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows OS| Black,249,169,32%,80,,621790,KG980B
81,https://www.jarir.com/sa-en/ducky-one-3-cosmic-keyboard-mouse-combo-617816.html,Keyboards & Accessories>Ducky One 3 TKL Cosmic Blue Gaming Keyboard,Ducky,Ducky One 3 TKL Cosmic Blue Gaming Keyboard,Wired| for Laptop/Desktop Computer/Gaming Desktop Computer/CPU Windows OS| Black,739,599,18%,140,,617816,380567
